,loss,accuracy,val_loss,val_accuracy
0,1.2654320001602173,0.41749998927116394,1.034217357635498,0.5450000166893005
1,0.8850143551826477,0.6075000166893005,0.9153621792793274,0.6150000095367432
2,0.6799120903015137,0.7250000238418579,0.7777715921401978,0.7124999761581421
3,0.5753970146179199,0.7699999809265137,0.8399841785430908,0.6899999976158142
4,0.5967938899993896,0.7749999761581421,0.7791507840156555,0.7300000190734863
5,0.5029247999191284,0.8137500286102295,0.6876133680343628,0.7649999856948853
6,0.4629397690296173,0.8100000023841858,0.7213225364685059,0.7475000023841858
7,0.39071738719940186,0.856249988079071,0.7562304735183716,0.7749999761581421
8,0.3512856364250183,0.8687499761581421,0.7459743022918701,0.8125
9,0.28250861167907715,0.8974999785423279,0.6725088357925415,0.8050000071525574
10,0.23288656771183014,0.9112499952316284,0.6874043941497803,0.824999988079071
11,0.23871715366840363,0.9112499952316284,0.5998536944389343,0.824999988079071
12,0.16695889830589294,0.9412500262260437,0.8408265113830566,0.800000011920929
13,0.2673255503177643,0.9200000166893005,0.8905801177024841,0.8199999928474426
14,0.35525622963905334,0.8962500095367432,0.8219569325447083,0.7850000262260437
15,0.304187536239624,0.8799999952316284,0.7666928172111511,0.7799999713897705
16,0.2246345579624176,0.9262499809265137,0.7522262334823608,0.8100000023841858
17,0.22062206268310547,0.9237499833106995,0.8323005437850952,0.8199999928474426
18,0.18267026543617249,0.9362499713897705,0.6846023797988892,0.8274999856948853
19,0.14758548140525818,0.9449999928474426,0.8365809917449951,0.8274999856948853
20,0.2108442187309265,0.9300000071525574,0.8248571753501892,0.7875000238418579
21,0.20076575875282288,0.9337499737739563,0.7769970893859863,0.8299999833106995
22,0.25562581419944763,0.9125000238418579,0.8450798988342285,0.7875000238418579
23,0.2385886162519455,0.9237499833106995,0.6443049907684326,0.8399999737739563
24,0.1253999024629593,0.9512500166893005,0.7124048471450806,0.8274999856948853
25,0.12607164680957794,0.9624999761581421,0.8099517822265625,0.800000011920929
26,0.13682997226715088,0.9549999833106995,0.6798201203346252,0.8374999761581421
27,0.1824244260787964,0.9399999976158142,1.2352685928344727,0.7450000047683716
28,0.22134500741958618,0.9200000166893005,0.8524749875068665,0.8025000095367432
29,0.15194666385650635,0.949999988079071,0.888155460357666,0.7950000166893005
30,0.16095711290836334,0.9437500238418579,0.8044506907463074,0.8299999833106995
31,0.15156567096710205,0.9449999928474426,1.036880373954773,0.8025000095367432
32,0.14239507913589478,0.9612500071525574,1.1454246044158936,0.7975000143051147
33,0.21644406020641327,0.9350000023841858,0.884042501449585,0.7925000190734863
34,0.13573142886161804,0.9524999856948853,0.9710659980773926,0.7975000143051147
35,0.10675477236509323,0.9599999785423279,1.0225043296813965,0.8075000047683716
36,0.14640484750270844,0.9474999904632568,1.0133572816848755,0.7975000143051147
37,0.08249324560165405,0.9762499928474426,1.2525994777679443,0.800000011920929
38,0.08278891444206238,0.9674999713897705,1.0052037239074707,0.8050000071525574
39,0.13481983542442322,0.9700000286102295,1.006700873374939,0.8149999976158142
40,0.20108814537525177,0.9362499713897705,0.8475243449211121,0.8224999904632568
41,0.1300244927406311,0.9649999737739563,1.0397862195968628,0.8224999904632568
42,0.06154777482151985,0.9725000262260437,1.0988088846206665,0.8050000071525574
43,0.12428396940231323,0.9649999737739563,1.3009670972824097,0.7574999928474426
44,0.13021907210350037,0.9574999809265137,0.853739857673645,0.8125
45,0.09058229625225067,0.9700000286102295,1.1785873174667358,0.7799999713897705
46,0.06468506902456284,0.9737499952316284,1.3072434663772583,0.8100000023841858
47,0.11756934970617294,0.9662500023841858,1.232520341873169,0.8050000071525574
48,0.16491764783859253,0.9574999809265137,0.9553464651107788,0.7875000238418579
49,0.11155809462070465,0.9599999785423279,1.0999085903167725,0.8075000047683716
50,0.08899030834436417,0.9725000262260437,1.107611060142517,0.8050000071525574
51,0.06383892148733139,0.981249988079071,1.2550032138824463,0.8100000023841858
52,0.05776415020227432,0.9800000190734863,1.611419677734375,0.7875000238418579
53,0.11055837571620941,0.96875,1.3358781337738037,0.7699999809265137
54,0.11294636875391006,0.9737499952316284,0.9030067920684814,0.8224999904632568
55,0.13302618265151978,0.9624999761581421,1.0311838388442993,0.824999988079071
56,0.13499216735363007,0.9612500071525574,0.9691987037658691,0.8199999928474426
57,0.09758121520280838,0.9674999713897705,1.0765529870986938,0.8199999928474426
58,0.06877372413873672,0.9787499904632568,1.1355384588241577,0.7950000166893005
59,0.08315243571996689,0.9725000262260437,1.0691379308700562,0.8125
60,0.1072162538766861,0.9674999713897705,1.1426647901535034,0.7925000190734863
61,0.11580837517976761,0.9637500047683716,1.2815155982971191,0.8100000023841858
62,0.11539342999458313,0.9587500095367432,1.5045872926712036,0.824999988079071
63,0.16202498972415924,0.9487500190734863,1.4213789701461792,0.7749999761581421
64,0.20203909277915955,0.9412500262260437,1.0615252256393433,0.800000011920929
65,0.1850021481513977,0.9399999976158142,1.0008869171142578,0.7799999713897705
66,0.14251339435577393,0.9449999928474426,1.2206918001174927,0.800000011920929
67,0.19533772766590118,0.9474999904632568,1.1727983951568604,0.7749999761581421
68,0.12002997100353241,0.9574999809265137,0.997361421585083,0.8075000047683716
69,0.06718989461660385,0.9775000214576721,1.25998854637146,0.7850000262260437
70,0.15770143270492554,0.9612500071525574,0.8843936920166016,0.7975000143051147
71,0.15347574651241302,0.9449999928474426,1.0634263753890991,0.7900000214576721
