,loss,accuracy,val_loss,val_accuracy
0,1.672189974784851,0.32916666865348815,2.084901714324951,0.3283333361148834
1,1.285422945022583,0.48041666150093076,1.694490623474121,0.3766666650772095
2,1.1150399208068849,0.54375,1.3482727766036988,0.4433333337306976
3,1.0256600022315978,0.5835416555404663,1.1443793296813964,0.49833332300186156
4,0.9610737085342407,0.6089583396911621,1.0167595267295837,0.5608333230018616
5,0.917189610004425,0.61854168176651,0.9386752247810364,0.6
6,0.8680829763412475,0.6447916746139526,0.8826352834701539,0.628333330154419
7,0.8294568061828613,0.6587499976158142,0.8383936762809754,0.65
8,0.8108078837394714,0.665416669845581,0.8062068939208984,0.6741666674613953
9,0.7560436606407166,0.6972916603088379,0.7806901574134827,0.6833333373069763
10,0.7450976490974426,0.7006250023841858,0.7629499912261963,0.6891666769981384
11,0.7010201573371887,0.7166666626930237,0.7454662919044495,0.69666668176651
12,0.6722295641899109,0.7300000071525574,0.7327971458435059,0.7083333373069763
13,0.6541433811187745,0.7414583325386047,0.7219596743583679,0.7083333373069763
14,0.6239768266677856,0.7539583325386048,0.7080916047096253,0.7074999928474426
15,0.6110822319984436,0.7583333373069763,0.6953269600868225,0.7166666626930237
16,0.5803417801856995,0.7729166746139526,0.6855337858200073,0.7233333230018616
17,0.5719099283218384,0.7766666769981384,0.6764740347862244,0.7241666674613952
18,0.5473061919212341,0.7920833349227905,0.6649613380432129,0.7291666746139527
19,0.5351410746574402,0.7968749880790711,0.6578219294548034,0.73416668176651
20,0.5219756364822388,0.7983333349227906,0.6544384956359863,0.737500011920929
21,0.5111948430538178,0.7997916579246521,0.6414806842803955,0.7458333373069763
22,0.4883259415626526,0.8206249952316285,0.6361489772796631,0.7491666674613953
23,0.47589412331581116,0.8135416626930236,0.6280174612998962,0.7566666722297668
24,0.46090386509895326,0.8241666674613952,0.625564169883728,0.7516666769981384
25,0.44400612711906434,0.8356250047683715,0.6166096568107605,0.7558333277702332
26,0.4354163706302643,0.834583330154419,0.6114248394966125,0.7633333325386047
27,0.421234655380249,0.8445833444595336,0.609465730190277,0.759166669845581
28,0.41345095038414004,0.8462499856948853,0.5935294985771179,0.7666666626930236
29,0.4050811052322388,0.853125,0.5959763407707215,0.771666657924652
30,0.3936425447463989,0.8556249856948852,0.5876935362815857,0.7741666674613953
31,0.3819719314575195,0.8572916626930237,0.5783909678459167,0.7691666722297669
32,0.36604843735694886,0.8672916650772095,0.5842609524726867,0.7691666722297669
33,0.3610863327980042,0.8725000023841858,0.5743300437927246,0.7799999952316284
34,0.36138683557510376,0.86875,0.5760569334030151,0.7799999952316284
35,0.33959752321243286,0.8810416698455811,0.569098025560379,0.7833333253860474
36,0.34321931600570676,0.8791666746139526,0.5797709167003632,0.7774999976158142
37,0.32965441346168517,0.8852083325386048,0.5633609890937805,0.7808333277702332
38,0.3112566709518433,0.8947916626930237,0.5594007313251496,0.778333330154419
39,0.30365111231803893,0.9004166722297668,0.5519143462181091,0.7941666603088379
40,0.2927889347076416,0.897083330154419,0.5512101829051972,0.7800000071525574
41,0.2837612807750702,0.9049999952316284,0.5414172291755677,0.80333331823349
42,0.2893187403678894,0.9016666650772095,0.550810706615448,0.7849999904632569
43,0.273934879899025,0.9102083325386048,0.547000277042389,0.7983333230018616
44,0.27059911489486693,0.912291657924652,0.5409961700439453,0.8024999976158143
45,0.26617592871189116,0.90625,0.529020118713379,0.8008333206176758
46,0.26183547377586364,0.9097916722297669,0.5344217240810394,0.80333331823349
47,0.2594755947589874,0.9160416603088379,0.5397743046283722,0.7924999952316284
48,0.24425591826438903,0.9172916769981384,0.5287806451320648,0.8016666531562805
49,0.2421054184436798,0.9193750023841858,0.5333474516868592,0.8024999976158143
