,loss,accuracy,val_loss,val_accuracy
0,1.2329978227615357,0.4425000011920929,0.9697801113128662,0.5830000042915344
1,0.8267966628074646,0.6535000085830689,0.7965392708778382,0.6875
2,0.6428686618804932,0.7474999904632569,0.7146538257598877,0.7014999866485596
3,0.5055064141750336,0.8,0.5734098255634308,0.7870000004768372
4,0.43713682889938354,0.8332499980926513,0.6062938332557678,0.7769999980926514
5,0.3975459575653076,0.8462500095367431,0.5165683805942536,0.8204999923706054
6,0.3540479242801666,0.8590000033378601,0.5582630455493927,0.8120000123977661
7,0.344404274225235,0.8740000009536744,0.5479146480560303,0.840499997138977
8,0.288099804520607,0.8975000023841858,0.5041142880916596,0.8450000047683716
9,0.2955706685781479,0.8897500038146973,0.45361425280570983,0.8544999957084656
10,0.2535758286714554,0.9079999923706055,0.4815093696117401,0.8514999985694885
11,0.22472348809242249,0.9184999942779541,0.48270665407180785,0.8515000104904175
12,0.21619652211666107,0.921750009059906,0.4971684098243713,0.8690000057220459
13,0.219175586104393,0.9247500181198121,0.47439161539077757,0.8730000019073486
14,0.2176857113838196,0.9239999890327454,0.4387137830257416,0.8734999895095825
15,0.17593828439712525,0.9365000009536744,0.40491044521331787,0.8774999976158142
16,0.15349440425634384,0.9485000014305115,0.45959174633026123,0.8889999866485596
17,0.15617646127939225,0.9475000023841857,0.4072039544582367,0.8920000076293946
18,0.1445810914039612,0.9462500095367432,0.47170528769493103,0.8914999961853027
19,0.16453560292720795,0.943999993801117,0.5127248108386994,0.868500006198883
20,0.17866048514842986,0.94375,0.4546068966388702,0.8744999885559082
21,0.17050108015537263,0.9357500076293945,0.3998014211654663,0.8914999961853027
22,0.15866489410400392,0.9497499942779541,0.4959013521671295,0.8789999842643738
23,0.1790108025074005,0.9459999918937683,0.4714542508125305,0.8739999890327453
24,0.1437341846525669,0.9482499957084656,0.46410285830497744,0.8890000104904174
25,0.12696244120597838,0.9545000076293946,0.48712902069091796,0.8825000047683715
26,0.14729547053575515,0.9524999976158142,0.4474945217370987,0.9014999985694885
27,0.1559738337993622,0.9514999985694885,0.4774866670370102,0.8789999961853028
28,0.14870041459798813,0.9465000033378601,0.5566791832447052,0.8790000081062317
29,0.12461912631988525,0.9612499952316285,0.4741220951080322,0.8989999890327454
30,0.1472149148583412,0.9572499990463257,0.5129512310028076,0.8724999904632569
31,0.19157935976982116,0.9399999856948853,0.46169437766075133,0.8790000081062317
32,0.17085858434438705,0.9427500009536743,0.4958223283290863,0.8855000019073487
33,0.1431676134467125,0.9525000095367432,0.5292933344841003,0.8879999876022339
34,0.12849762588739394,0.95625,0.4620972514152527,0.8890000104904174
35,0.14520325288176536,0.9555000066757202,0.5965056896209717,0.8754999995231628
36,0.12187968418002129,0.9617500066757202,0.4939575344324112,0.8940000057220459
37,0.09248169586062431,0.96875,0.4511204659938812,0.9039999961853027
38,0.10619338154792786,0.965750002861023,0.47497779726982114,0.897000002861023
39,0.0974351555109024,0.9710000038146973,0.5615804016590118,0.8920000076293946
40,0.10210955291986465,0.9722500085830689,0.44593399465084077,0.9010000109672547
41,0.1077459380030632,0.9694999933242798,0.5915972054004669,0.8840000033378601
42,0.16848187148571014,0.9532500028610229,0.5158267080783844,0.8730000019073486
43,0.12254913747310639,0.9602499961853027,0.4920883059501648,0.8855000019073487
44,0.11009074822068214,0.9644999861717224,0.4236783027648926,0.9064999938011169
