epoch,accuracy,loss,val_accuracy,val_loss
0,0.4437499940395355,1.2324961423873901,0.5199999809265137,1.0862877368927002
1,0.5587499737739563,1.057235836982727,0.6150000095367432,0.9823757410049438
2,0.5799999833106995,0.9888715147972107,0.5975000262260437,0.9415637850761414
3,0.6237499713897705,0.9116990566253662,0.6524999737739563,0.8974789977073669
4,0.6524999737739563,0.8713558316230774,0.6600000262260437,0.8466969132423401
5,0.6775000095367432,0.796037495136261,0.6625000238418579,0.8564712405204773
6,0.706250011920929,0.7530917525291443,0.6850000023841858,0.810305655002594
7,0.7037500143051147,0.7377404570579529,0.6775000095367432,0.7697438597679138
8,0.7099999785423279,0.6932054758071899,0.6924999952316284,0.7557658553123474
9,0.7425000071525574,0.656929612159729,0.7049999833106995,0.7502545118331909
10,0.7524999976158142,0.62398362159729,0.6850000023841858,0.7450721263885498
11,0.7875000238418579,0.6008349061012268,0.7325000166893005,0.6955311298370361
12,0.8012499809265137,0.5546956658363342,0.7275000214576721,0.6603468060493469
13,0.8037499785423279,0.540452778339386,0.7200000286102295,0.6912422180175781
14,0.800000011920929,0.5183194875717163,0.7275000214576721,0.6591512560844421
15,0.8087499737739563,0.49632522463798523,0.7450000047683716,0.6416895985603333
16,0.831250011920929,0.46755799651145935,0.7300000190734863,0.6485407948493958
17,0.824999988079071,0.4796760082244873,0.7425000071525574,0.6474626660346985
18,0.8299999833106995,0.46661388874053955,0.7400000095367432,0.6210594177246094
19,0.8412500023841858,0.4317047894001007,0.7475000023841858,0.6198902726173401
20,0.8337500095367432,0.43000084161758423,0.7674999833106995,0.5732905864715576
21,0.8550000190734863,0.420913964509964,0.7649999856948853,0.566543698310852
22,0.8462499976158142,0.39693450927734375,0.7774999737739563,0.5454200506210327
23,0.8475000262260437,0.3912360370159149,0.75,0.630357563495636
24,0.8575000166893005,0.3807801306247711,0.7825000286102295,0.5140801668167114
25,0.8662499785423279,0.3543340563774109,0.7925000190734863,0.5177435874938965
26,0.8787500262260437,0.34117135405540466,0.7975000143051147,0.5242246389389038
27,0.8662499785423279,0.35336437821388245,0.7774999737739563,0.5098872184753418
28,0.8849999904632568,0.3182421326637268,0.800000011920929,0.48443982005119324
29,0.8924999833106995,0.3334248661994934,0.7599999904632568,0.5848215818405151
30,0.8912500143051147,0.3277674615383148,0.8299999833106995,0.45529457926750183
31,0.893750011920929,0.287889689207077,0.8199999928474426,0.4652954041957855
32,0.8787500262260437,0.30286580324172974,0.7799999713897705,0.5371415615081787
33,0.8787500262260437,0.30358684062957764,0.7900000214576721,0.4833800196647644
34,0.8899999856948853,0.29679709672927856,0.800000011920929,0.54183429479599
35,0.8962500095367432,0.299752801656723,0.8075000047683716,0.5105497241020203
36,0.8774999976158142,0.32019680738449097,0.8075000047683716,0.5047774314880371
37,0.90625,0.28247177600860596,0.8349999785423279,0.4438757598400116
38,0.9125000238418579,0.2686736285686493,0.8299999833106995,0.42525145411491394
39,0.9087499976158142,0.2625003755092621,0.8174999952316284,0.44730639457702637
40,0.9150000214576721,0.24541233479976654,0.8374999761581421,0.45866021513938904
41,0.9087499976158142,0.26931262016296387,0.8324999809265137,0.47625625133514404
42,0.9049999713897705,0.27059483528137207,0.8125,0.45601609349250793
43,0.9175000190734863,0.2470020055770874,0.8349999785423279,0.4392372965812683
44,0.9200000166893005,0.22646106779575348,0.8500000238418579,0.4071969985961914
45,0.9100000262260437,0.2374657690525055,0.8149999976158142,0.4901193380355835
