,loss,accuracy,val_loss,val_accuracy
0,1.334172511100769,0.34950000047683716,1.1919046878814696,0.47100000381469725
1,1.1207854747772217,0.5130000054836273,1.0470845222473144,0.5484999895095826
2,0.9685495615005493,0.5879999876022339,0.9406528234481811,0.6169999957084655
3,0.8657711148262024,0.6397500038146973,0.8717673897743226,0.6320000052452087
4,0.7971494317054748,0.668750011920929,0.8353996753692627,0.6410000085830688
5,0.716502571105957,0.7042500019073487,0.7536977767944336,0.6940000057220459
6,0.6440420508384704,0.7422499895095825,0.7373961210250854,0.7044999957084656
7,0.6110678315162659,0.7490000128746033,0.695176875591278,0.7319999933242798
8,0.5590630054473877,0.7697499871253968,0.6722198486328125,0.7350000143051147
9,0.5307570397853851,0.7842499852180481,0.6464550852775574,0.7434999823570252
10,0.4946923077106476,0.803249990940094,0.6306734919548035,0.7595000028610229
11,0.44503121376037597,0.821749997138977,0.6550007343292237,0.7570000052452087
12,0.43603330850601196,0.8230000019073487,0.6294185876846313,0.7670000076293946
13,0.40640451908111574,0.840750002861023,0.6077547073364258,0.772000002861023
14,0.40605857968330383,0.8339999914169312,0.6230303764343261,0.7729999899864197
15,0.37268551588058474,0.8547500014305115,0.6060087084770203,0.7859999895095825
16,0.36869118809700013,0.8535000085830688,0.5910885214805603,0.7945000052452087
17,0.3268833816051483,0.8652499914169312,0.6045819044113159,0.7980000019073487
18,0.3258107304573059,0.8705000042915344,0.5864621877670289,0.8110000014305114
19,0.3095554769039154,0.8774999976158142,0.5531070828437805,0.8120000004768372
20,0.2786332547664642,0.8922500014305115,0.5803088843822479,0.8050000071525574
21,0.26650879085063933,0.8910000085830688,0.6071445167064666,0.8035000085830688
22,0.2761425107717514,0.8917500019073487,0.5878331542015076,0.8055000066757202
23,0.2634470045566559,0.8954999923706055,0.6869008541107178,0.7909999847412109
24,0.2742964804172516,0.8952500104904175,0.5642995119094849,0.8169999957084656
25,0.25742584764957427,0.9,0.5998428702354431,0.806000018119812
26,0.2387429565191269,0.9115000009536743,0.6628981590270996,0.8104999899864197
27,0.24078464210033418,0.9037499785423279,0.6329031825065613,0.8194999933242798
28,0.2031313121318817,0.921999990940094,0.6464318752288818,0.8200000047683715
29,0.21894482970237733,0.9157500028610229,0.6975132822990417,0.809500002861023
30,0.20322504341602327,0.9245000123977661,0.6825640439987183,0.8090000033378602
31,0.22726781368255616,0.9134999871253967,0.7024671077728272,0.8120000004768372
32,0.2139255464076996,0.9142499923706054,0.6923376321792603,0.8169999957084656
33,0.23423343300819396,0.9162500143051148,0.6271566867828369,0.8180000066757203
34,0.19986426830291748,0.9235000014305115,0.6197040438652038,0.8230000019073487
35,0.18215055763721466,0.9357500076293945,0.6554181456565857,0.8309999942779541
36,0.16970765590667725,0.9352499842643738,0.7574679374694824,0.8129999995231628
37,0.13922427147626876,0.9482500076293945,0.7548306107521057,0.8175000071525573
38,0.18015066236257554,0.9315000057220459,0.7440829873085022,0.8264999985694885
39,0.20237262845039367,0.9297500014305115,0.6458572745323181,0.8360000014305115
40,0.2116168349981308,0.9210000038146973,0.7447089910507202,0.8065000057220459
41,0.2241874486207962,0.9180000066757202,0.7623326778411865,0.8019999980926513
42,0.20497090518474578,0.9227500200271607,0.6594432473182679,0.8290000200271607
43,0.19606931507587433,0.9272500038146972,0.6278381466865539,0.8409999966621399
44,0.17530718296766282,0.9350000023841858,0.7314523458480835,0.8350000023841858
45,0.1578117325901985,0.9419999957084656,0.6043361604213715,0.8435000061988831
46,0.15702902376651764,0.9434999942779541,0.6942768216133117,0.8294999957084656
47,0.15153749287128448,0.94375,0.6808660507202149,0.8429999947547913
48,0.14441505819559097,0.9450000047683715,0.6692097425460816,0.8360000014305115
49,0.15656760334968567,0.9477500200271607,0.6548765540122986,0.8424999952316284
50,0.14600809067487716,0.9475000023841857,0.661542022228241,0.8395000100135803
51,0.1146446168422699,0.959500002861023,0.7138609647750854,0.8394999980926514
52,0.14990065097808838,0.9494999766349792,0.7272509455680847,0.8424999952316284
53,0.17271133363246918,0.9409999966621398,0.6487766385078431,0.843999981880188
54,0.14252662658691406,0.9519999980926513,0.690360677242279,0.8514999985694885
55,0.12797555923461915,0.953249990940094,0.7443684339523315,0.8339999914169312
56,0.15459510087966918,0.9480000138282776,0.6636042118072509,0.8455000042915344
57,0.13485905826091765,0.9565000057220459,0.736424696445465,0.8509999990463257
58,0.1328130394220352,0.9532500028610229,0.6811655521392822,0.8480000019073486
59,0.1073842003941536,0.959499990940094,0.6627926707267762,0.8559999942779541
60,0.10598503351211548,0.965499997138977,0.6818784713745117,0.8565000057220459
61,0.10942096263170242,0.9602500081062317,0.6892892420291901,0.8559999942779541
62,0.1074527382850647,0.9587499856948852,0.6959213495254517,0.8444999933242798
63,0.13344164788722992,0.9525000095367432,0.6669205069541931,0.8474999904632569
64,0.15774168819189072,0.9455000042915345,0.7311151027679443,0.8364999890327454
65,0.13982884138822554,0.9520000100135804,0.7268264412879943,0.8414999961853027
66,0.12525393962860107,0.959500002861023,0.7296814084053039,0.8445000052452087
67,0.11607686579227447,0.9575000047683716,0.7072283983230591,0.8439999938011169
68,0.1089005708694458,0.965749990940094,0.8752864360809326,0.8395000100135803
69,0.14521441459655762,0.946999990940094,0.774719774723053,0.8309999942779541
70,0.14232388138771057,0.9544999957084656,0.6686014056205749,0.8560000061988831
71,0.1288022816181183,0.9509999871253967,0.7243601322174072,0.846999990940094
