epoch,accuracy,loss,val_accuracy,val_loss
0,0.3199999928474426,1.3408294916152954,0.48249998688697815,1.1638133525848389
1,0.4975000023841858,1.14377760887146,0.5625,1.016835331916809
2,0.5625,0.9975983500480652,0.637499988079071,0.9367257952690125
3,0.6299999952316284,0.9171543121337891,0.6200000047683716,0.8670086860656738
4,0.6675000190734863,0.8227596879005432,0.625,0.8366192579269409
5,0.6949999928474426,0.7580555081367493,0.6924999952316284,0.7355714440345764
6,0.7400000095367432,0.6491346955299377,0.6675000190734863,0.7703816890716553
7,0.7637500166893005,0.5935453176498413,0.7475000023841858,0.6205196976661682
8,0.7799999713897705,0.5339648723602295,0.737500011920929,0.714091420173645
9,0.800000011920929,0.515443742275238,0.7774999737739563,0.5927985906600952
10,0.8349999785423279,0.45041024684906006,0.7975000143051147,0.5382318496704102
11,0.8387500047683716,0.4097277820110321,0.7649999856948853,0.6664524674415588
12,0.84375,0.38754597306251526,0.7850000262260437,0.5554545521736145
13,0.8812500238418579,0.33545565605163574,0.7825000286102295,0.5616361498832703
14,0.8612499833106995,0.3371356725692749,0.7549999952316284,0.7168813347816467
15,0.8687499761581421,0.3244763910770416,0.824999988079071,0.4704970121383667
16,0.8675000071525574,0.3288184702396393,0.8025000095367432,0.568936288356781
17,0.875,0.2864992022514343,0.7875000238418579,0.7193488478660583
18,0.8912500143051147,0.2838684916496277,0.7674999833106995,0.6936401128768921
19,0.8799999952316284,0.3206438422203064,0.8274999856948853,0.512856662273407
20,0.9012500047683716,0.2699841856956482,0.7950000166893005,0.6661501526832581
21,0.887499988079071,0.2810439169406891,0.7850000262260437,0.6385397911071777
22,0.893750011920929,0.26727041602134705,0.7925000190734863,0.6162301301956177
23,0.8987500071525574,0.2541724145412445,0.8174999952316284,0.6358072757720947
24,0.893750011920929,0.27796947956085205,0.8399999737739563,0.4765917658805847
25,0.9100000262260437,0.2135343998670578,0.7950000166893005,0.6688374876976013
26,0.9262499809265137,0.2122461199760437,0.8299999833106995,0.5931939482688904
27,0.9049999713897705,0.23724862933158875,0.8125,0.6692584156990051
28,0.9312499761581421,0.16006632149219513,0.8125,0.7004045248031616
29,0.9412500262260437,0.175648495554924,0.800000011920929,0.8309246897697449
30,0.9175000190734863,0.22384734451770782,0.7549999952316284,0.8713594675064087
31,0.8687499761581421,0.3520663380622864,0.7850000262260437,0.9191007018089294
32,0.9112499952316284,0.24754184484481812,0.7950000166893005,0.6721488237380981
33,0.9150000214576721,0.23361068964004517,0.8199999928474426,0.5887262225151062
34,0.9237499833106995,0.18792566657066345,0.8025000095367432,0.7179436683654785
35,0.925000011920929,0.22422049939632416,0.7925000190734863,0.782348096370697
36,0.9375,0.1482069045305252,0.7850000262260437,0.777426540851593
37,0.9437500238418579,0.14958536624908447,0.800000011920929,0.8782479763031006
38,0.925000011920929,0.1810677945613861,0.8274999856948853,0.6821831464767456
39,0.949999988079071,0.1476772278547287,0.8550000190734863,0.5703819990158081
40,0.9412500262260437,0.1329486072063446,0.8174999952316284,0.781298816204071
