epoch,accuracy,loss,val_accuracy,val_loss
0,0.4025000035762787,1.2780327796936035,0.5575000047683716,1.0870012044906616
1,0.5087500214576721,1.0986045598983765,0.5724999904632568,1.007368803024292
2,0.5425000190734863,1.0384821891784668,0.5649999976158142,0.9689700603485107
3,0.5874999761581421,0.9770159721374512,0.6524999737739563,0.9016481041908264
4,0.6000000238418579,0.916670024394989,0.6600000262260437,0.8651679754257202
5,0.6324999928474426,0.8753585815429688,0.6875,0.8308408260345459
6,0.6650000214576721,0.8515735864639282,0.6474999785423279,0.8075222969055176
7,0.6700000166893005,0.8271656036376953,0.699999988079071,0.7661045789718628
8,0.6800000071525574,0.7849336266517639,0.6875,0.7382248044013977
9,0.6912500262260437,0.7629505395889282,0.7099999785423279,0.7358008623123169
10,0.6862499713897705,0.7446495890617371,0.6800000071525574,0.7040944695472717
11,0.71875,0.687441885471344,0.7149999737739563,0.6691548228263855
12,0.7287499904632568,0.6534699201583862,0.7174999713897705,0.6616407036781311
13,0.7225000262260437,0.6656551361083984,0.737500011920929,0.6459227800369263
14,0.7512500286102295,0.6102522015571594,0.7325000166893005,0.6248459219932556
15,0.7637500166893005,0.5780625343322754,0.7300000190734863,0.618237316608429
16,0.7887499928474426,0.5542147755622864,0.762499988079071,0.563289999961853
17,0.7925000190734863,0.5300502777099609,0.75,0.5475735664367676
18,0.7912499904632568,0.5088434815406799,0.7724999785423279,0.5532568097114563
19,0.8274999856948853,0.48218029737472534,0.7350000143051147,0.5555270910263062
20,0.8374999761581421,0.45471763610839844,0.7799999713897705,0.49766480922698975
21,0.8424999713897705,0.4213942289352417,0.800000011920929,0.4589020907878876
22,0.8487499952316284,0.41029223799705505,0.8199999928474426,0.487313449382782
23,0.8587499856948853,0.3906143605709076,0.8075000047683716,0.4583364427089691
24,0.8600000143051147,0.38851165771484375,0.8324999809265137,0.41486480832099915
25,0.8662499785423279,0.36796990036964417,0.8174999952316284,0.4382796883583069
26,0.862500011920929,0.37693309783935547,0.8075000047683716,0.45653265714645386
27,0.8687499761581421,0.3649306893348694,0.8475000262260437,0.39086854457855225
28,0.8999999761581421,0.3073342740535736,0.8824999928474426,0.34636208415031433
29,0.9125000238418579,0.2877868711948395,0.8324999809265137,0.38598236441612244
30,0.8999999761581421,0.29743656516075134,0.8500000238418579,0.38094383478164673
31,0.9175000190734863,0.2696434259414673,0.824999988079071,0.4356430470943451
32,0.9049999713897705,0.27417147159576416,0.8899999856948853,0.34316059947013855
33,0.9112499952316284,0.28610309958457947,0.8650000095367432,0.33637648820877075
34,0.9150000214576721,0.248448446393013,0.8774999976158142,0.32815951108932495
35,0.9024999737739563,0.2781134843826294,0.8100000023841858,0.47469764947891235
36,0.9137499928474426,0.26673832535743713,0.8849999904632568,0.30927205085754395
37,0.9337499737739563,0.232276052236557,0.8700000047683716,0.3498607873916626
38,0.9350000023841858,0.22596782445907593,0.887499988079071,0.290269136428833
39,0.9387500286102295,0.21050335466861725,0.862500011920929,0.34878870844841003
40,0.9200000166893005,0.24381455779075623,0.8600000143051147,0.3602977693080902
41,0.9487500190734863,0.2126343548297882,0.9125000238418579,0.25523316860198975
42,0.9662500023841858,0.16739295423030853,0.9100000262260437,0.2503015995025635
43,0.9612500071525574,0.16593171656131744,0.9275000095367432,0.23834839463233948
44,0.9462500214576721,0.17002138495445251,0.8974999785423279,0.2596219778060913
45,0.9549999833106995,0.17025776207447052,0.8924999833106995,0.29018425941467285
46,0.9375,0.21112962067127228,0.8949999809265137,0.27439653873443604
47,0.9412500262260437,0.20304317772388458,0.8949999809265137,0.2818659842014313
48,0.9549999833106995,0.16345392167568207,0.9275000095367432,0.23140697181224823
49,0.9362499713897705,0.18791666626930237,0.9375,0.21470098197460175
50,0.9537500143051147,0.17894481122493744,0.9150000214576721,0.26578640937805176
51,0.9649999737739563,0.14910979568958282,0.9125000238418579,0.23987647891044617
52,0.9549999833106995,0.156702920794487,0.9150000214576721,0.2251228392124176
53,0.9474999904632568,0.16680453717708588,0.9125000238418579,0.26255303621292114
54,0.9449999928474426,0.17610591650009155,0.9100000262260437,0.2677934169769287
55,0.9512500166893005,0.17330890893936157,0.9325000047683716,0.21531297266483307
56,0.9549999833106995,0.15696477890014648,0.8999999761581421,0.2741078734397888
57,0.9337499737739563,0.19346804916858673,0.8600000143051147,0.33343300223350525
58,0.9412500262260437,0.1700194925069809,0.9424999952316284,0.19658884406089783
59,0.9424999952316284,0.1856151968240738,0.9200000166893005,0.2174222767353058
60,0.949999988079071,0.1645791232585907,0.9150000214576721,0.2630617022514343
61,0.9599999785423279,0.15958631038665771,0.9275000095367432,0.22651216387748718
62,0.9599999785423279,0.15586304664611816,0.9049999713897705,0.23293235898017883
0,0.47749999165534973,1.1926419734954834,0.5174999833106995,1.0848357677459717
1,0.5425000190734863,1.03094482421875,0.5375000238418579,1.0129879713058472
2,0.5912500023841858,0.9531064033508301,0.5699999928474426,0.9580795764923096
3,0.6362500190734863,0.8760583996772766,0.6075000166893005,0.9343411326408386
4,0.6512500047683716,0.8506805896759033,0.6175000071525574,0.8824691772460938
5,0.6812499761581421,0.7940303683280945,0.6100000143051147,0.8704281449317932
6,0.7012500166893005,0.7522728443145752,0.625,0.864729106426239
7,0.7099999785423279,0.7232866883277893,0.612500011920929,0.8333886861801147
8,0.7387499809265137,0.6718841791152954,0.6349999904632568,0.8050683736801147
9,0.7537500262260437,0.6539456844329834,0.6524999737739563,0.7750551700592041
10,0.7774999737739563,0.6250976324081421,0.6775000095367432,0.7393324375152588
11,0.7537500262260437,0.6025050282478333,0.6474999785423279,0.7651750445365906
12,0.7637500166893005,0.6018900275230408,0.6949999928474426,0.7139009237289429
13,0.7875000238418579,0.5355666875839233,0.7250000238418579,0.6494352221488953
14,0.8087499737739563,0.501336932182312,0.7200000286102295,0.6521320343017578
15,0.8087499737739563,0.490952730178833,0.7174999713897705,0.6345444917678833
16,0.8224999904632568,0.4876987934112549,0.7425000071525574,0.6033636927604675
17,0.8324999809265137,0.45657652616500854,0.7574999928474426,0.5770070552825928
18,0.8487499952316284,0.41784971952438354,0.7450000047683716,0.600314199924469
19,0.831250011920929,0.4342488944530487,0.7425000071525574,0.5778743028640747
20,0.8424999713897705,0.43112581968307495,0.7475000023841858,0.5702611804008484
21,0.8575000166893005,0.37779250741004944,0.7749999761581421,0.5417232513427734
22,0.856249988079071,0.3880210518836975,0.7825000286102295,0.5239031314849854
23,0.8737499713897705,0.3674747943878174,0.7900000214576721,0.5215863585472107
24,0.8799999952316284,0.33885693550109863,0.8174999952316284,0.4652520716190338
25,0.8824999928474426,0.32576557993888855,0.8025000095367432,0.4799809157848358
26,0.887499988079071,0.3049311935901642,0.7875000238418579,0.5091183185577393
27,0.8987500071525574,0.2988625466823578,0.8349999785423279,0.4410257041454315
28,0.875,0.35263878107070923,0.8324999809265137,0.42592334747314453
29,0.9087499976158142,0.2979513704776764,0.8274999856948853,0.4322969317436218
30,0.9175000190734863,0.2736890912055969,0.8550000190734863,0.42626693844795227
31,0.918749988079071,0.25768065452575684,0.8475000262260437,0.4010950028896332
32,0.9212499856948853,0.247098907828331,0.8550000190734863,0.38352450728416443
33,0.9100000262260437,0.24758365750312805,0.8675000071525574,0.4033206105232239
34,0.9175000190734863,0.2439473271369934,0.8125,0.45384517312049866
35,0.9162499904632568,0.25527530908584595,0.8575000166893005,0.3887016177177429
36,0.918749988079071,0.2609458267688751,0.7925000190734863,0.462937593460083
37,0.9337499737739563,0.22136114537715912,0.8550000190734863,0.3815118670463562
38,0.9175000190734863,0.2299415022134781,0.8475000262260437,0.3908998370170593
39,0.9325000047683716,0.21301501989364624,0.8600000143051147,0.3600325286388397
40,0.9412500262260437,0.20663465559482574,0.8899999856948853,0.3228466808795929
41,0.9399999976158142,0.2004036009311676,0.8525000214576721,0.3734426200389862
42,0.9262499809265137,0.2158852517604828,0.8799999952316284,0.35827118158340454
43,0.9474999904632568,0.18472255766391754,0.8575000166893005,0.3730553090572357
44,0.9375,0.19861668348312378,0.8224999904632568,0.4538259208202362
45,0.9275000095367432,0.22127489745616913,0.8799999952316284,0.316303014755249
46,0.9362499713897705,0.20280912518501282,0.8824999928474426,0.3616330027580261
47,0.9350000023841858,0.22410957515239716,0.8424999713897705,0.3822566270828247
48,0.9350000023841858,0.21774572134017944,0.8725000023841858,0.34079086780548096
49,0.9587500095367432,0.1796354502439499,0.8799999952316284,0.3348851501941681
50,0.9462500214576721,0.17649632692337036,0.9049999713897705,0.27189770340919495
51,0.956250011920929,0.16292160749435425,0.8475000262260437,0.40371787548065186
52,0.925000011920929,0.2155095338821411,0.8974999785423279,0.3073824942111969
53,0.9150000214576721,0.21261700987815857,0.824999988079071,0.43816742300987244
54,0.9312499761581421,0.19654491543769836,0.8575000166893005,0.3923835754394531
55,0.9424999952316284,0.2051086276769638,0.8849999904632568,0.3191448152065277
56,0.9474999904632568,0.18349908292293549,0.925000011920929,0.2510630190372467
57,0.9474999904632568,0.18112781643867493,0.8424999713897705,0.42677512764930725
58,0.9399999976158142,0.19952993094921112,0.8675000071525574,0.35587719082832336
59,0.949999988079071,0.18999086320400238,0.9100000262260437,0.2650986313819885
60,0.9512500166893005,0.16511774063110352,0.887499988079071,0.2793016731739044
61,0.9449999928474426,0.17058683931827545,0.8899999856948853,0.28835779428482056
62,0.9587500095367432,0.1615583747625351,0.875,0.3039781153202057
63,0.9162499904632568,0.24422432482242584,0.8575000166893005,0.4300392270088196
64,0.9524999856948853,0.17178748548030853,0.875,0.3108091652393341
65,0.9474999904632568,0.18696558475494385,0.8949999809265137,0.3108016848564148
66,0.9674999713897705,0.1554011106491089,0.8899999856948853,0.28776100277900696
67,0.9599999785423279,0.14986714720726013,0.9024999737739563,0.2683833837509155
68,0.9474999904632568,0.17004644870758057,0.9150000214576721,0.26129093766212463
69,0.956250011920929,0.169978529214859,0.8949999809265137,0.2680746912956238
70,0.9574999809265137,0.17039550840854645,0.9125000238418579,0.2648394703865051
71,0.9350000023841858,0.19684186577796936,0.8949999809265137,0.30431506037712097
72,0.9300000071525574,0.2049589902162552,0.8725000023841858,0.3251039981842041
73,0.9549999833106995,0.15205837786197662,0.887499988079071,0.30768585205078125
74,0.9599999785423279,0.15348583459854126,0.9200000166893005,0.2874234616756439
75,0.90625,0.23307310044765472,0.8974999785423279,0.280521959066391
76,0.9462500214576721,0.18714681267738342,0.9300000071525574,0.24313858151435852
77,0.9637500047683716,0.1468658298254013,0.8899999856948853,0.306682825088501
78,0.9424999952316284,0.18406689167022705,0.8999999761581421,0.28217265009880066
79,0.9387500286102295,0.18698984384536743,0.8450000286102295,0.4286915063858032
80,0.925000011920929,0.2212163805961609,0.8600000143051147,0.38312432169914246
81,0.949999988079071,0.16627977788448334,0.9150000214576721,0.257010281085968
82,0.9599999785423279,0.1475360095500946,0.8924999833106995,0.2833849787712097
83,0.956250011920929,0.16375713050365448,0.9024999737739563,0.2933417856693268
84,0.9487500190734863,0.16560201346874237,0.9024999737739563,0.2594311833381653
85,0.9662500023841858,0.159833163022995,0.9200000166893005,0.2713474929332733
86,0.9574999809265137,0.15498800575733185,0.9024999737739563,0.30489981174468994
0,0.36625000834465027,1.3183379173278809,0.44999998807907104,1.2038565874099731
1,0.4987500011920929,1.10785710811615,0.5350000262260437,1.0228796005249023
2,0.5799999833106995,0.9645996689796448,0.5874999761581421,0.923704981803894
3,0.6025000214576721,0.871361494064331,0.6075000166893005,0.8825820088386536
4,0.6324999928474426,0.7984095811843872,0.6725000143051147,0.7783506512641907
5,0.6662499904632568,0.7511047124862671,0.5899999737739563,0.8420030474662781
6,0.6499999761581421,0.7467097640037537,0.675000011920929,0.7277712225914001
7,0.71875,0.6518674492835999,0.6850000023841858,0.6625300645828247
8,0.7237499952316284,0.5904389023780823,0.6875,0.6395660638809204
9,0.7549999952316284,0.5621201992034912,0.7024999856948853,0.7269120812416077
